não;1974;1146;1233;1190
conotação;7;16;0;13
característica;4;21;2;10
caos;5;29;0;0
aprimoramento;4;29;3;2
antidemocrático;2;31;3;1
súmula;16;0;0;20
sorte;9;11;3;7
salvo;10;7;4;14
residir;15;6;0;13
redação;6;8;0;23
planalto;0;26;8;1
perfeitamente;12;11;2;8
orador;1;8;11;0
mudança;9;15;9;4
mpe;17;6;3;8
motivar;15;15;3;1
mateus;0;0;29;0
localizar;2;2;14;2
legislador;17;0;2;18
justo;25;1;5;6
irrelevante;12;4;5;5
instalar;9;16;7;1
incompatível;19;13;2;3
félix;3;0;0;1
flávia;3;0;0;2
dezena;1;10;15;3
decisum;19;1;0;15
decidido;24;0;0;10
convencimento;21;8;2;6
confirmação;6;6;13;2
condão;22;5;0;9
cautelar;11;5;0;17
belo;3;5;3;26
atestar;6;17;7;5
arquivo;6;5;19;1
aplicável;19;1;0;5
anexo;0;2;2;0
afigurar;11;3;5;17
abstrato;25;0;3;9
universidade;2;18;3;10
tre;8;5;6;17
the;4;22;0;2
suposição;15;0;5;12
restrito;4;8;0;16
proclamar;14;3;12;5
privacidade;5;11;2;4
prender;0;0;15;12
pingo;3;9;23;0
pertencer;5;3;1;23
permanecer;7;13;11;0
perfeito;5;4;12;6
patrimonial;2;1;0;33
nogueira;0;3;25;0
máquina;0;20;6;9
jacques;4;0;0;5
inovação;10;10;0;16
ignorar;1;21;2;11
horizonte;4;3;2;27
etapa;14;15;2;3
emitir;7;11;12;5
efetuar;5;5;2;2
divergir;26;4;3;3
determinante;6;0;0;30
coordenado;4;29;0;3
colega;16;1;15;0
apreciar;28;3;1;4
and;6;25;0;1
alheio;13;6;5;7
alexandre;6;5;15;0
vereador;1;1;21;2
substituir;4;7;0;24
substancial;14;10;5;4
sic;5;2;23;0
rhc;3;0;0;32
retomar;15;8;7;1
recebimento;4;4;5;4
preferencial;1;7;0;27
polastro;0;0;27;0
pertencente;1;8;4;8
outrossim;14;4;0;13
originário;23;4;1;2
noticiado;9;8;14;2
minimamente;13;16;1;1
medeiros;4;0;0;4
manifesto;4;5;1;25
lastro;25;4;0;0
lastrear;15;1;1;15
jovem;1;12;22;0
inquirição;11;10;6;1
indivíduo;0;13;8;12
história;2;20;10;2
flávio;0;3;17;0
expedição;8;0;20;4
expectativa;3;14;4;14
etc;8;8;8;4
estabilizar;28;1;0;2
eieitoral;9;1;0;19
desvirtuamento;5;11;1;18
desprovimento;4;0;0;31
depreender;13;6;8;2
delimitação;22;7;0;5
delegado;0;0;33;0
debater;5;15;11;1
cruz;0;7;1;4
convocação;2;18;7;3
conversar;1;2;29;0
contribuição;2;8;10;2
complexo;11;13;4;6
comando;6;11;15;2
claramente;5;7;17;6
circulação;0;28;0;7
cidadania;3;14;0;18
baseado;11;8;1;11
azevedo;0;5;0;2
anti;5;15;0;10
agravante;19;9;3;2
adulterado;2;9;19;0
abster;11;12;0;3
vício;27;2;1;2
unidade;3;10;14;6
tático;3;27;0;4
suprir;18;6;7;1
soberano;9;4;0;10
senão;11;9;1;11
rememorar;6;12;2;12
reiteração;11;4;5;3
recentemente;9;11;5;7
realizado;1;19;4;1
publicitário;8;15;1;9
processar;17;0;13;4
perguntar;0;2;30;0
percepção;9;18;4;2
pc;6;1;0;8
pautar;16;9;1;5
parcialidade;23;11;0;0
link;2;20;1;0
inviabilizar;17;3;1;13
instauração;9;0;23;2
incumbir;18;1;5;7
incabível;23;1;0;9
impulsionar;1;8;0;11
governamental;2;18;1;13
funcionar;0;6;12;1
fragilidade;23;2;3;6
figura;4;22;4;4
externar;9;19;1;5
exclusivo;8;17;1;7
erro;6;20;6;1
desempenho;9;6;0;19
descartar;13;5;11;5
demandar;13;5;1;14
delação;26;0;2;0
corresponder;10;6;6;11
conjectura;13;4;2;5
componente;6;11;1;15
ciro;0;3;23;0
averiguar;25;1;3;4
automatizar;0;0;3;0
assessoria;3;9;9;0
arquivamento;26;0;5;1
apreciado;31;0;0;3
ap;3;0;4;24
verbis;20;4;3;1
trabalhista;1;3;2;3
requisitar;18;6;8;0
provável;12;10;0;2
pesar;21;5;2;4
pequeno;7;14;6;2
obstar;23;0;2;4
nantes;2;3;5;0
marcar;4;16;3;6
líder;0;19;13;1
loureto;5;1;17;8
limitado;9;4;0;4
legalmente;10;0;0;22
isolado;6;20;2;5
interpor;8;0;1;17
interessado;10;11;9;3
inibir;13;9;0;1
informativo;7;20;0;5
gravar;2;20;2;1
estimular;1;27;2;2
envolvimento;10;9;10;2
elevado;4;13;4;11
detentor;1;5;5;22
desnecessário;17;0;2;12
desejar;6;20;4;3
desafio;2;27;0;4
desafiar;11;4;6;11
consolidado;6;9;4;14
arrolar;7;8;15;1
afinal;12;9;5;1
adotado;15;11;1;4
abordagem;5;16;3;9
vulnerabilidade;1;5;21;1
volta;3;4;21;4
urgência;7;15;3;6
término;22;3;6;0
transgressão;0;1;1;20
transcrição;5;13;11;1
temer;13;4;7;2
seguidor;0;30;0;0
revisão;6;1;4;5
reprovável;3;11;0;14
rememoro;20;1;0;11
relacionar;6;11;5;2
recomendar;9;3;15;5
presidir;5;9;7;10
posicionamento;13;7;1;10
plenamente;21;5;2;4
patente;8;11;2;9
militar;2;5;25;0
longe;7;17;3;5
livremente;4;18;2;8
intenso;1;22;5;4
formado;4;18;4;3
equipamento;1;8;17;1
elaborar;9;11;9;1
disparar;9;18;0;1
desejo;3;21;6;0
decorrência;8;13;1;10
criticar;4;12;12;4
coordenador;0;2;25;0
converter;16;11;3;1
consequente;5;1;0;20
completamente;11;5;15;1
bucchianeri;5;2;1;9
assinar;4;6;17;0
asserção;26;0;0;4
assembleia;5;25;0;1
aperibé;0;3;18;0
apagado;0;1;27;0
antonio;0;6;1;4
ads;3;12;1;2
acionar;5;14;11;0
acaso;5;12;6;4
abaixo;9;12;3;0
êxito;6;16;3;6
violência;3;23;3;2
thereza;25;0;1;5
surpresa;27;4;0;0
rápido;4;12;6;5
responsabilização;7;1;0;23
raposo;0;2;2;0
quantidade;12;8;3;5
pugnar;18;0;8;4
proveito;9;10;1;11
protelatórias;31;0;0;0
postura;9;14;3;3
pleitear;18;5;3;2
paraíba;1;17;0;8
opção;3;16;5;5
oposição;10;13;2;4
operar;14;14;0;2
ms;17;0;0;14
lógico;19;6;2;4
instabilidade;6;12;11;0
ingresso;18;2;0;0
inferir;15;3;3;10
histórico;9;7;2;12
faltar;9;10;7;3
exceção;11;11;1;8
exato;14;7;6;2
enorme;3;8;16;1
dificuldade;13;12;5;1
diferentemente;19;0;9;2
dezembro;11;2;9;5
curto;3;14;3;9
corrupção;5;9;3;10
correto;13;8;7;0
coronel;0;0;24;0
congresso;1;9;18;3
citação;20;2;0;4
checagem;0;27;1;0
aproveitar;8;11;4;5
agenda;3;13;4;3
advertência;15;11;1;4
ad;25;3;0;2
zona;5;4;10;2
vínculo;14;5;2;5
vitor;1;1;24;0
verídico;4;19;3;2
versiani;0;0;0;28
sintetizar;8;13;0;8
salutar;8;19;0;3
rms;0;0;0;30
respectivamente;4;10;3;9
reprimir;5;7;1;16
repressão;4;4;21;0
record;2;22;1;2
praticamente;6;11;9;3
pontual;8;12;3;4
ponderar;15;6;2;7
plausibilidade;12;6;3;6
pacífico;10;7;0;11
liame;19;1;3;7
imunidade;1;13;8;8
herman;6;0;0;24
expresso;12;6;2;8
exibição;4;16;7;2
execução;5;9;2;9
espontâneo;7;18;3;2
escrever;7;2;16;1
empregar;2;18;1;8
edição;1;12;0;16
desfavorável;2;18;1;2
desconhecer;8;5;4;0
contratado;6;2;0;2
continência;27;0;0;0
cabimento;8;1;1;1
benjamin;6;0;0;24
automático;5;3;2;14
artístico;3;11;0;15
artificial;11;17;0;2
arnaldo;0;0;0;28
ar;0;12;18;0
admitido;4;2;0;20
óbvio;6;5;7;7
veracidade;2;13;1;8
totalmente;7;3;16;0
terrorista;1;4;23;0
sancionadora;24;0;0;5
rol;20;1;1;3
resumo;8;7;8;1
ressalva;11;1;3;9
respeitar;5;9;7;6
reforço;12;6;6;4
recursal;20;0;0;8
rapidamente;2;15;10;1
publicamente;1;15;5;0
propagar;4;20;2;1
potencialmente;4;10;2;10
planilha;0;3;21;0
oposto;12;10;3;1
obtido;9;7;4;6
nível;0;11;12;2
molde;5;10;5;8
martins;4;6;5;4
listar;4;9;6;0
investigatório;15;4;10;0
inadmissível;9;0;0;0
ilegítimo;4;12;0;11
floriano;1;0;1;1
excerto;13;2;0;10
descabe;17;1;2;9
dependência;2;15;4;4
decretar;17;0;5;5
corpo;0;15;4;1
claudia;4;2;1;7
chave;2;14;5;2
acontecimento;14;6;1;3
sustentação;15;5;0;1
subsidiar;5;4;12;4
solicitação;8;4;15;0
sentimento;0;23;5;0
sancionar;2;3;1;17
restringir;3;9;0;10
reduzir;4;19;0;5
qualificação;18;3;1;6
provedor;5;8;0;5
prisão;5;1;19;1
previsto;10;1;0;11
pasta;1;4;15;1
participante;4;12;5;3
parcela;4;15;2;1
paralelo;7;19;0;1
pan;1;9;18;0
orquestrar;9;11;1;5
of;3;19;0;4
obscuridade;25;2;0;1
noronha;1;0;1;25
motivação;13;11;4;0
mentiroso;0;11;10;3
materializar;4;7;0;17
ligar;4;3;7;1
legalidade;5;5;12;4
inédito;8;18;1;0
insistir;4;13;6;5
incutir;1;25;0;2
incerteza;0;17;4;7
governança;1;25;1;1
entrega;7;2;5;2
entendido;11;1;1;14
empírico;7;7;1;13
distribuir;1;12;3;3
disciplina;21;2;0;4
desviar;0;7;8;13
descobrir;19;2;7;0
crença;2;19;2;5
concordar;7;5;4;1
combater;5;10;7;4
cnn;7;13;6;1
cabo;7;8;9;4
básico;2;10;1;14
botar;0;0;26;0
arrecadação;4;5;6;6
aproximadamente;2;11;9;0
amplitude;17;5;0;4
aime;25;0;0;2
aferido;10;3;0;15
acessível;3;20;3;1
volume;11;6;4;1
travar;3;15;6;3
tranquilidade;6;3;17;1
terminar;6;2;14;1
senador;0;8;16;0
respaldo;11;2;7;5
reexame;16;1;0;10
qualificado;5;7;4;11
punição;5;6;2;14
prejudicado;12;0;4;9
porventura;0;3;18;3
perquirir;15;4;0;8
peculiaridade;11;4;0;7
organizado;2;17;7;1
moldura;15;3;3;6
midiática;2;11;0;13
luis;7;0;3;2
litisconsorte;22;2;0;3
júnior;6;4;0;5
investir;2;9;1;15
invasor;0;3;22;2
insinuar;1;7;18;1
incluído;17;3;0;3
impugnação;22;0;0;3
impender;17;3;1;4
gravoso;7;0;2;18
formal;14;4;2;7
ferir;3;14;1;9
falha;4;10;10;2
fakhoury;2;0;2;0
extrapolação;21;1;0;4
estruturado;4;13;0;7
essência;9;3;1;13
epistêmica;0;25;1;0
entornar;23;2;2;0
distrito;4;8;3;12
descrição;15;5;3;4
decretação;11;1;0;12
cpi;0;1;20;0
conclusivo;14;0;1;9
compromisso;9;11;5;1
caracterizado;6;6;0;15
bicentenário;0;22;0;1
associado;2;7;1;5
amoldar;4;9;0;14
albergar;4;10;0;7
vítima;4;15;4;2
viver;1;17;5;3
terceirizada;0;2;22;0
tarefa;16;5;2;1
suspender;19;4;0;1
suscitar;20;3;1;2
supedâneo;11;0;0;11
subscrever;7;0;14;2
sistemático;13;8;0;5
sergio;4;2;0;20
rousseff;5;2;16;0
rigoroso;8;3;3;10
remessa;8;0;6;4
recente;5;4;2;15
psl;4;10;4;1
provado;17;2;0;7
prosseguimento;12;0;0;5
proporcionalidade;8;1;0;17
proibição;4;9;2;8
prevalecer;5;5;6;10
preferência;1;17;2;6
pinto;2;2;0;4
perfazer;1;2;2;21
pereira;5;3;0;6
pe;2;0;0;13
patrício;13;5;0;2
originariamente;26;0;0;0
oponente;8;13;0;2
nexo;6;2;0;10
nefasto;4;19;0;3
mundial;1;15;4;2
montagem;0;5;2;0
mensuração;0;0;0;26
manuela;3;14;0;5
manhã;2;9;9;0
maciço;0;2;1;7
litigância;24;1;0;0
linguagem;1;16;5;0
intermédio;3;14;3;4
instrutória;20;3;1;1
ilegalidade;10;2;0;7
harmonia;14;3;2;7
fl;4;10;9;0
fenomênico;25;0;1;0
fazê;7;1;2;15
esperança;9;8;2;1
escrita;3;7;2;12
despacho;12;0;11;0
datar;2;7;6;0
cédula;0;12;8;0
custear;2;17;1;3
culpabilidade;4;0;0;0
consolidação;13;10;2;1
consciente;1;15;2;8
consagrar;10;1;1;13
concorrente;3;9;0;10
combate;2;8;7;9
classificação;0;4;21;0
cessar;0;5;0;5
cadeia;4;9;10;1
boulos;6;0;11;1
barbosa;4;1;3;1
assessor;0;2;17;0
anteceder;18;4;4;0
ac;0;1;1;23
vaz;3;5;6;4
tribuna;11;8;2;3
situar;14;5;3;3
setor;0;6;13;0
revolução;0;13;1;2
redator;3;1;0;18
protocolar;9;2;13;0
projeção;5;12;1;7
produto;3;15;0;2
probante;10;0;4;1
probabilidade;15;0;4;4
previamente;11;10;0;2
ponderação;8;0;0;17
pet;5;2;3;11
peso;10;2;0;12
permanente;3;20;0;2
optar;9;11;0;3
opositor;0;2;2;0
ocasionar;8;2;1;14
nulo;0;2;16;0
negócio;1;7;14;1
mário;7;0;9;0
moreira;2;1;1;8
melar;0;1;4;0
juazeiro;0;0;13;7
intrusivo;0;22;3;0
indisponível;4;0;0;21
indiciária;7;0;0;5
indevidamente;2;11;2;4
incumbente;0;14;1;8
imperioso;16;1;1;6
homem;4;6;11;1
fragmento;4;12;2;7
extraio;6;1;2;11
estender;8;9;4;4
emergir;2;7;0;6
embargado;9;0;1;5
emanar;2;0;1;20
dotar;3;7;0;14
dilação;22;2;0;1
desmentir;2;19;1;0
desincumbir;20;0;0;2
dedicar;1;12;9;1
decadencial;20;0;0;5
danoso;1;7;1;14
contínuo;5;15;4;1
contundente;3;6;3;13
contextualizar;6;7;0;11
contemporâneo;12;2;1;9
conquista;0;1;20;2
congruência;25;0;0;0
confiar;0;18;1;0
condutor;10;6;1;7
cometer;3;3;6;13
autêntico;1;20;1;3
atendimento;5;0;9;3
assis;20;0;0;5
assertiva;11;8;4;1
administrador;0;13;5;4
aderência;17;5;1;2
véspera;0;19;4;1
válido;5;8;3;8
viana;0;0;17;0
troca;0;10;3;10
tradução;0;14;8;1
tocar;6;2;7;4
suprimir;3;7;1;6
sites;0;22;0;2
sindicato;0;13;0;9
silveira;0;0;0;22
show;2;16;1;3
sancionadoras;16;1;0;7
ré;11;1;1;2
redução;0;20;0;0
psess;1;0;0;17
propriedade;3;1;2;2
processamento;22;1;0;1
potencializar;0;20;0;3
pluralismo;0;10;0;14
oficialmente;1;5;3;2
obrigatório;12;1;2;9
movimento;3;18;1;1
modificar;16;5;2;1
jogar;8;3;10;0
inviável;12;4;2;6
inviabilidade;14;3;1;5
intimidade;4;2;0;10
interlocutor;5;10;4;1
instrutório;17;4;2;0
inequivocamente;11;5;0;6
indiciários;16;0;0;1
inconstitucional;1;4;8;8
inautêntico;0;18;0;2
inauditável;0;3;21;0
iminente;1;18;2;1
ideologia;0;8;1;11
guarda;7;4;0;5
gravemente;3;14;0;6
geromel;0;0;12;8
foto;1;11;2;0
fluxo;6;10;1;2
fixo;10;4;1;7
finalmente;4;1;9;5
federação;3;10;4;5
experiência;9;10;2;0
equivalente;1;3;6;0
enfrentamento;7;13;0;3
dono;1;0;6;1
domínio;16;2;5;1
dividendo;0;19;0;3
detalhe;6;3;14;0
desempenhar;13;3;5;2
defensivo;16;6;1;1
culpa;1;1;2;0
controvertido;15;3;2;3
continental;0;22;0;1
concepção;1;12;3;8
competição;3;2;0;19
coligir;14;0;1;7
cerimonial;0;16;7;0
cair;1;4;15;2
banco;0;6;6;2
avançar;11;3;8;0
autonomia;0;14;0;10
anormal;1;2;0;7
afetado;3;3;1;17
advertir;8;10;3;3
admissão;24;0;0;0
adesão;0;17;4;3
abril;0;4;17;2
viii;9;8;2;1
validade;14;0;0;8
sólido;10;6;0;3
sucesso;1;16;2;4
sti;0;1;20;0
sobrevir;4;8;0;5
soares;0;3;6;11
reputar;15;1;0;5
red;9;0;0;14
recebido;6;0;4;9
rebater;1;15;4;1
protagonista;9;5;0;9
prevalência;5;6;1;11
preponderante;11;2;0;4
ponderado;2;0;0;21
plateia;2;18;3;0
pi;1;0;0;22
opinar;10;4;5;4
objetivamente;8;6;3;5
mormente;7;8;0;6
mitigar;9;5;0;9
mercado;0;9;1;4
marino;3;3;4;0
loja;0;1;6;0
lesão;2;3;2;7
lesivo;0;0;0;23
lavra;17;0;1;3
jingle;1;19;0;0
inocorrência;16;0;0;5
indefiro;22;0;0;1
imprescindibilidade;20;1;0;2
implementar;3;10;7;3
imparcialidade;11;6;1;5
ilustrar;0;10;9;3
generalizado;3;6;0;1
fácil;4;13;4;0
formulação;16;3;2;2
fiscalização;3;8;1;8
família;0;14;7;1
fabricar;0;19;4;0
extinguir;23;0;0;0
extemporâneo;1;6;0;15
estabelecido;6;1;0;16
especulação;7;8;4;1
equivaler;4;8;7;1
empreender;12;7;0;4
dolo;1;0;2;0
divergente;19;0;2;1
devasso;6;1;0;0
descumprimento;9;2;0;8
denunciar;2;5;12;2
deliberado;0;18;1;3
crivo;18;1;1;0
corrente;4;6;5;7
correlato;14;0;6;3
controverter;19;1;2;1
contraponto;0;19;2;2
contestar;5;14;2;2
concretizar;0;9;2;3
comprometido;0;4;1;18
cometimento;8;2;1;7
científico;2;18;0;3
categórico;7;2;1;12
bolha;0;20;0;2
aumentar;0;18;1;0
ater;1;14;2;5
associação;0;19;2;0
aparato;2;18;1;0
anotação;12;2;7;1
amanhã;1;2;19;0
alusivo;5;3;3;12
alimentar;2;12;6;2
alertar;2;9;7;4
aceito;4;4;7;7
óbice;15;1;1;5
ético;10;2;0;10
vertente;8;6;2;5
transformação;0;18;0;4
trago;13;1;3;5
tom;2;15;3;2
tipificação;4;4;4;10
tabela;4;13;4;0
sindical;1;11;0;3
sepúlveda;1;0;0;21
retratar;4;4;3;8
respel;5;0;0;16
respeitado;3;6;7;2
repórter;0;11;3;1
remover;0;14;0;0
pátria;1;5;10;4
programação;2;8;9;3
precisamente;4;9;0;9
possivelmente;1;5;10;6
performance;1;17;2;1
percentual;0;1;15;3
pa;3;0;1;18
orgânico;2;13;0;1
ofender;3;3;1;13
observador;0;3;18;0
obrigação;14;1;0;5
objetivar;3;4;4;4
modificativo;20;1;0;1
menezes;0;0;5;10
liderança;2;11;9;0
junior;4;0;0;7
jairo;0;3;2;14
insuficiente;10;2;0;5
informatizado;0;7;15;0
implícito;5;7;5;5
imaginário;0;14;7;0
giuseppe;0;0;17;0
gastar;2;4;11;1
fundar;10;1;0;11
faculdade;14;0;6;2
facilmente;4;15;2;1
expedir;3;11;7;1
emenda;9;1;6;4
eliminar;9;9;4;0
dicção;18;0;1;3
desvirtuar;2;13;0;7
desenvolvido;9;4;3;5
demarcar;17;5;0;0
delicado;1;5;1;15
decisivo;10;5;2;5
convincente;8;0;1;4
conveniência;12;4;3;1
contratante;6;3;1;0
consolidar;3;11;2;6
comunicacional;0;14;3;5
complexidade;9;6;4;3
comercial;2;8;1;1
cliente;5;0;0;0
categoricamente;0;1;15;0
carta;5;5;7;5
battisti;0;1;16;0
atentado;2;8;10;2
assemelhar;5;8;0;6
apreço;3;1;2;14
aporte;3;1;1;17
aparente;6;10;0;4
anulação;5;5;0;8
antigo;3;13;2;2
altura;8;6;6;1
acessado;0;6;4;0
ávila;4;8;0;6
trocar;4;6;11;0
tido;11;0;1;9
tempestivo;12;0;0;9
tecer;14;3;2;1
standard;15;0;0;6
solucionar;19;0;2;0
solicitado;15;0;1;0
sentença;14;0;0;6
repetição;7;6;3;2
renovar;11;2;1;5
regulação;2;10;0;1
reação;2;12;6;0
razoabilidade;8;2;3;8
pôr;6;3;4;7
propício;10;10;1;0
prontamente;2;16;2;1
projetar;3;11;2;3
porta;5;8;6;0
plausível;8;8;4;0
petrobras;3;2;1;1
pegar;0;0;18;0
ordenar;11;4;2;3
nobre;5;7;2;1
monólogo;1;12;6;0
mente;8;8;4;1
melhoria;0;15;4;1
lxxviii;17;0;0;2
janino;0;0;17;0
isonômico;3;6;0;11
inaugural;20;0;0;1
global;6;13;2;0
gestor;1;3;10;7
fórum;0;4;0;17
farsa;0;4;16;0
falsidade;6;7;0;6
factual;0;17;4;0
endereço;0;3;4;0
eficiência;5;2;0;0
dificultar;6;12;0;1
diferenciar;8;7;0;1
descrédito;4;13;0;4
descontextualizadas;0;13;2;6
custeio;2;8;2;5
cronológico;5;10;4;2
correr;4;7;10;0
contábil;5;0;1;3
contrariar;5;5;1;7
contrapor;3;11;2;5
consumação;21;0;0;0
conflitante;19;0;0;1
competidor;0;9;0;12
comemoração;0;16;0;2
coibir;2;2;0;17
cautela;8;7;4;2
caputo;1;5;0;15
bastos;1;5;0;15
basicamente;4;3;10;1
apontamento;9;7;2;1
adquirir;3;8;2;0
acréscimo;15;1;0;5
achado;3;7;7;0
absurdo;1;12;8;0
abrangente;8;5;0;8
viabilidade;10;1;5;3
unir;2;9;1;6
ultrapassar;6;8;4;2
transferir;0;6;14;0
suspenso;11;1;0;3
substantivo;4;0;0;16
slide;0;1;14;0
sistêmico;2;14;0;4
significado;2;8;4;6
sala;0;2;14;0
roger;0;15;0;3
rodrigo;0;1;3;13
reverberar;0;11;1;8
reputado;10;2;3;5
punível;3;2;0;14
propriamente;2;12;3;1
proporção;2;16;0;1
permear;2;14;0;4
operador;5;2;3;0
nancy;0;2;0;18
morar;5;3;10;0
metodologia;11;7;1;1
marcha;14;5;0;1
luís;11;3;1;3
ligação;1;3;1;1
itamaraty;0;10;5;0
introduzido;4;0;0;16
indiscriminado;4;0;0;0
impedimento;9;3;0;8
imaginar;2;1;17;0
guiar;16;3;0;1
frisar;11;6;2;1
frase;0;9;10;0
fotografia;4;4;8;2
forjar;1;17;2;0
fls;10;4;2;1
faixa;0;5;5;3
esconder;0;5;9;0
escala;0;16;2;1
equivocar;10;5;4;1
ensejo;11;7;1;0
doutrinário;3;0;0;17
documentário;2;13;1;0
distorção;1;17;0;2
diplomata;1;16;3;0
desviante;1;5;0;14
desnecessidade;15;1;1;2
demandado;10;2;0;8
deliberação;10;1;5;3
cívico;0;16;0;0
célere;11;5;1;1
cristina;3;0;0;1
cotejo;7;6;1;6
costa;3;2;4;4
corrigir;3;7;8;1
cooperação;10;5;2;3
conversão;5;5;4;0
constrangimento;4;4;4;3
consequentemente;14;1;0;5
comunicativo;0;0;0;20
comparativo;7;4;7;2
circular;0;15;4;0
cabeça;0;1;17;1
cabal;6;5;5;4
banimento;2;0;3;0
alterado;3;7;10;0
al;2;7;1;10
acolhido;18;0;1;1
abarcar;8;7;0;3
waters;0;15;0;3
vigilância;2;15;1;1
veemente;0;3;0;6
valorar;15;1;1;2
utilidade;16;2;1;0
série;2;6;7;1
suceder;14;4;0;1
sensível;3;4;4;7
saúde;0;13;4;1
sabido;11;1;0;7
respeitoso;9;3;0;1
repúdio;0;18;0;1
replicar;4;10;0;1
religioso;1;6;0;12
reiteradamente;3;12;3;1
recorrível;19;0;0;0
racionalidade;19;0;0;0
prosperar;16;2;0;0
propina;5;1;6;1
privativo;3;7;2;7
poderio;0;1;0;18
pessoalmente;2;10;5;2
personalidade;0;9;7;3
oscar;0;3;1;1
ofertar;7;2;3;2
obrigatoriedade;14;0;0;2
obedecer;0;3;0;16
naturalmente;5;10;2;1
míngua;14;1;0;4
mote;3;14;0;0
mirar;1;17;1;0
minucioso;3;3;6;6
midiático;1;6;0;12
litigante;18;0;0;1
levantar;3;4;10;0
legitimado;15;0;0;3
juridicamente;5;5;0;9
invalidação;9;0;2;8
intérprete;1;7;3;8
instituir;4;3;2;10
insegurança;12;3;0;4
inconformismo;17;2;0;0
inacessível;0;9;0;10
impropriedade;5;1;2;3
governante;0;12;0;6
fulminar;18;0;0;1
felipe;11;1;2;3
favorecimento;1;12;0;6
exercitar;5;12;1;1
executar;0;19;0;0
estranho;12;6;0;1
escopo;6;6;0;7
errado;0;10;8;1
dissociar;5;4;1;5
desconformidade;1;0;0;15
depoente;0;3;14;0
correção;12;0;5;2
correspondente;7;1;4;2
controlar;0;10;1;5
conselho;2;7;5;0
conluio;2;8;3;1
concorrer;7;5;2;5
coeso;6;1;1;8
cadeira;0;2;13;3
autopromoção;0;9;8;0
atitude;2;8;6;2
asepa;8;0;0;2
argumentação;3;10;3;3
aparência;1;11;1;3
apagar;0;1;13;0
anonimato;8;4;0;6
andrighi;0;0;0;19
andrade;1;0;9;0
amplificar;0;19;0;0
amparo;5;6;3;5
americano;2;14;3;0
aliado;5;10;2;0
vulnerável;0;3;14;0